City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
882,Georgetown,MY,2022-02-06 17:32:07,5.4112,100.3354,76.98,94,40,0.0
883,Bogorodskoye,RU,2022-02-06 17:44:21,56.55,37.8833,21.09,97,85,5.3
884,Riosucio,CO,2022-02-06 17:44:21,5.4216,-75.7032,64.83,73,80,2.21
885,Dikson,RU,2022-02-06 17:37:40,73.5069,80.5464,-21.28,99,68,9.66
886,Guaraciaba Do Norte,BR,2022-02-06 17:44:21,-4.1669,-40.7475,86.4,34,44,6.31
887,Maxixe,MZ,2022-02-06 17:44:22,-23.8597,35.3472,80.42,83,40,9.22
888,Goderich,CA,2022-02-06 17:43:38,43.7501,-81.7165,25.92,74,99,18.41
889,Saint-Pierre,RE,2022-02-06 17:42:02,-21.3393,55.4781,78.48,78,0,5.75
890,Harpanahalli,IN,2022-02-06 17:44:22,14.8,75.9833,70.75,67,85,9.37
891,Cozumel,MX,2022-02-06 17:40:56,20.5083,-86.9458,75.27,90,100,3.44
892,Namibe,AO,2022-02-06 17:42:20,-15.1961,12.1522,74.7,70,79,13.87
893,Ushuaia,AR,2022-02-06 17:43:07,-54.8,-68.3,55.06,58,75,5.75
894,Halifax,CA,2022-02-06 17:42:56,44.6453,-63.5724,19.99,72,0,1.99
895,Port Alfred,ZA,2022-02-06 17:44:23,-33.5906,26.891,75.43,82,3,28.25
896,Clyde River,CA,2022-02-06 17:36:13,70.4692,-68.5914,-32.57,68,0,5.75
897,East London,ZA,2022-02-06 17:34:02,-33.0153,27.9116,74.34,88,40,16.11
898,Mirabad,AF,2022-02-06 17:44:23,30.4362,61.8383,56.16,28,0,8.28
899,Chuy,UY,2022-02-06 17:44:24,-33.6971,-53.4616,74.28,41,71,12.75
900,La Plaine,DM,2022-02-06 17:44:24,15.3333,-61.25,88.09,48,20,6.91
901,Vierzon,FR,2022-02-06 17:45:24,47.2101,2.0625,51.35,87,100,21.45
902,Ushuaia,AR,2022-02-06 17:43:07,-54.8,-68.3,55.06,58,75,5.75
903,Tsabong,BW,2022-02-06 17:45:25,-26.0217,22.401,80.78,42,80,11.63
904,Jamestown,US,2022-02-06 17:43:06,42.097,-79.2353,32.02,39,0,7.0
905,San Cristobal,VE,2022-02-06 17:42:02,7.7669,-72.225,68.18,50,84,4.52
906,Mahebourg,MU,2022-02-06 17:38:05,-20.4081,57.7,79.25,83,40,11.5
907,Klaksvik,FO,2022-02-06 17:42:01,62.2266,-6.589,36.52,60,88,36.8
908,Ushuaia,AR,2022-02-06 17:43:07,-54.8,-68.3,55.06,58,75,5.75
909,Ushuaia,AR,2022-02-06 17:43:07,-54.8,-68.3,55.06,58,75,5.75
910,Joshimath,IN,2022-02-06 17:45:26,30.5667,79.5667,44.11,70,85,1.63
911,Hithadhoo,MV,2022-02-06 17:38:31,-0.6,73.0833,82.69,71,24,11.95
912,San Pedro,PH,2022-02-06 17:45:27,14.35,121.0167,78.35,78,75,5.75
913,Shiraz,IR,2022-02-06 17:45:27,29.6036,52.5388,47.64,34,0,6.91
914,Bredasdorp,ZA,2022-02-06 17:45:27,-34.5322,20.0403,74.52,60,6,8.05
915,Georgetown,MY,2022-02-06 17:45:28,5.4112,100.3354,78.73,93,40,0.0
916,Canton,CN,2022-02-06 17:43:54,23.1167,113.25,59.0,66,100,5.46
917,Ostrovnoy,RU,2022-02-06 17:36:09,68.0531,39.5131,14.32,85,100,22.28
918,Busselton,AU,2022-02-06 17:45:28,-33.65,115.3333,55.09,60,72,17.43
919,Ushuaia,AR,2022-02-06 17:43:07,-54.8,-68.3,55.06,58,75,5.75
920,Ushuaia,AR,2022-02-06 17:43:07,-54.8,-68.3,55.06,58,75,5.75
921,Marsh Harbour,BS,2022-02-06 17:41:42,26.5412,-77.0636,75.15,71,96,12.41
922,Scarborough,GB,2022-02-06 17:43:11,54.2797,-0.4044,40.51,81,96,4.0
923,Chuy,UY,2022-02-06 17:44:24,-33.6971,-53.4616,74.28,41,71,12.75
924,La Ciotat,FR,2022-02-06 17:45:29,43.1748,5.6045,55.81,52,69,24.05
925,Acajutla,SV,2022-02-06 17:45:29,13.5928,-89.8275,87.8,46,15,8.97
926,Ribeira Grande,PT,2022-02-06 17:45:30,38.5167,-28.7,63.0,82,75,17.27
927,Hithadhoo,MV,2022-02-06 17:38:31,-0.6,73.0833,82.69,71,24,11.95
928,Naliya,IN,2022-02-06 17:45:30,23.2667,68.8333,66.36,71,0,7.72
929,El Tigre,VE,2022-02-06 17:45:31,8.8875,-64.2454,92.89,33,20,9.64
930,Port Elizabeth,ZA,2022-02-06 17:45:31,-33.918,25.5701,79.11,83,20,13.8
931,Visby,SE,2022-02-06 17:45:32,57.6409,18.296,37.76,87,20,13.8
932,Cayenne,GF,2022-02-06 17:45:32,4.9333,-52.3333,82.09,84,75,5.01
933,Kuytun,RU,2022-02-06 17:45:32,54.3419,101.5036,10.99,96,100,2.13
934,Luderitz,NA,2022-02-06 17:45:32,-26.6481,15.1594,68.59,75,16,4.94
935,Kasongo,CD,2022-02-06 17:45:33,-4.45,26.6667,70.03,94,95,1.05
936,Mahebourg,MU,2022-02-06 17:38:05,-20.4081,57.7,79.25,83,40,11.5
937,Caravelas,BR,2022-02-06 17:38:25,-17.7125,-39.2481,85.17,59,0,10.74
938,Salvador,SV,2022-02-06 17:45:33,13.8333,-88.9167,84.6,32,5,2.55
939,Bambous Virieux,MU,2022-02-06 17:36:08,-20.3428,57.7575,79.21,83,40,11.5
940,Kulhudhuffushi,MV,2022-02-06 17:45:34,6.6221,73.07,80.91,67,83,9.37
941,Saint Andrews,US,2022-02-06 17:45:34,34.0454,-81.1293,46.65,38,20,11.5
942,Cape Town,ZA,2022-02-06 17:44:15,-33.9258,18.4232,73.89,66,0,1.01
943,Aqtobe,KZ,2022-02-06 17:46:34,50.2797,57.2072,19.49,86,100,15.66
944,Aksarka,RU,2022-02-06 17:46:35,66.5606,67.7975,-19.35,100,58,5.68
945,Hambantota,LK,2022-02-06 17:46:35,6.1241,81.1185,75.79,75,98,11.39
946,Taoudenni,ML,2022-02-06 17:46:35,22.6783,-3.9836,76.53,9,99,6.78
947,Ushuaia,AR,2022-02-06 17:43:07,-54.8,-68.3,55.06,58,75,5.75
948,Punta Arenas,CL,2022-02-06 17:46:36,-53.15,-70.9167,69.91,46,75,17.27
949,Cap-Aux-Meules,CA,2022-02-06 17:46:36,47.3821,-61.8597,14.05,62,75,16.11
950,Punta Arenas,CL,2022-02-06 17:46:36,-53.15,-70.9167,69.91,46,75,17.27
951,Mizan Teferi,ET,2022-02-06 17:46:37,6.9833,35.5833,68.88,51,100,1.68
952,Baza,ES,2022-02-06 17:46:37,37.4907,-2.7726,52.57,64,16,4.0
953,Ushuaia,AR,2022-02-06 17:43:07,-54.8,-68.3,55.06,58,75,5.75
954,Cape Town,ZA,2022-02-06 17:44:15,-33.9258,18.4232,73.89,66,0,1.01
955,Ancud,CL,2022-02-06 17:46:38,-41.8697,-73.8203,76.23,67,11,6.17
956,Rio Gallegos,AR,2022-02-06 17:42:01,-51.6226,-69.2181,71.65,43,75,19.57
957,Saint George,US,2022-02-06 17:36:07,37.1041,-113.5841,48.43,30,0,3.0
958,Bengkulu,ID,2022-02-06 17:46:38,-3.8004,102.2655,76.42,86,100,8.41
959,Ponta Do Sol,PT,2022-02-06 17:37:18,32.6667,-17.1,66.13,51,10,11.12
960,Mar Del Plata,AR,2022-02-06 17:44:58,-38.0023,-57.5575,66.22,90,100,23.0
961,Ibra,OM,2022-02-06 17:46:39,22.6906,58.5334,69.04,39,0,4.16
962,Port Alfred,ZA,2022-02-06 17:44:23,-33.5906,26.891,75.43,82,3,28.25
963,Mahebourg,MU,2022-02-06 17:38:05,-20.4081,57.7,79.25,83,40,11.5
964,Maniitsoq,GL,2022-02-06 17:40:52,65.4167,-52.9,4.23,75,100,15.82
965,Ribeira Grande,PT,2022-02-06 17:45:30,38.5167,-28.7,63.0,82,75,17.27
966,Sao Joao Da Barra,BR,2022-02-06 17:40:54,-21.6403,-41.0511,87.89,79,6,15.28
967,Caravelas,BR,2022-02-06 17:38:25,-17.7125,-39.2481,85.17,59,0,10.74
968,Ponta Do Sol,PT,2022-02-06 17:37:18,32.6667,-17.1,66.13,51,10,11.12
969,Cape Town,ZA,2022-02-06 17:44:15,-33.9258,18.4232,73.89,66,0,1.01
970,Marrakesh,MA,2022-02-06 17:45:34,31.6315,-8.0083,73.47,35,44,5.75
971,Longyearbyen,SJ,2022-02-06 17:46:40,78.2186,15.6401,19.24,63,40,12.66
972,Pechora,RU,2022-02-06 17:46:40,65.1472,57.2244,6.04,88,17,8.03
973,Mahebourg,MU,2022-02-06 17:38:05,-20.4081,57.7,79.25,83,40,11.5
974,Saint Anthony,US,2022-02-06 17:46:40,45.0205,-93.218,22.93,80,100,3.0
975,Santa Fe,AR,2022-02-06 17:46:41,-31.6333,-60.7,80.02,34,0,7.0
976,Brae,GB,2022-02-06 17:46:41,60.3964,-1.353,37.31,59,98,30.53
977,Punta Arenas,CL,2022-02-06 17:46:36,-53.15,-70.9167,69.91,46,75,17.27
978,Bathsheba,BB,2022-02-06 17:44:16,13.2167,-59.5167,84.81,61,40,18.41
979,Busselton,AU,2022-02-06 17:45:28,-33.65,115.3333,55.09,60,72,17.43
980,Arraial Do Cabo,BR,2022-02-06 17:43:39,-22.9661,-42.0278,91.36,58,0,18.41
981,Ponta Do Sol,PT,2022-02-06 17:37:18,32.6667,-17.1,66.13,51,10,11.12
982,Rahon,IN,2022-02-06 17:46:42,31.05,76.1167,51.21,79,76,3.42
983,Carnarvon,AU,2022-02-06 17:44:19,-24.8667,113.6333,75.27,69,40,18.41
984,Busselton,AU,2022-02-06 17:45:28,-33.65,115.3333,55.09,60,72,17.43
985,Sur,OM,2022-02-06 17:46:42,22.5667,59.5289,71.38,71,0,8.01
986,Mahebourg,MU,2022-02-06 17:38:05,-20.4081,57.7,79.25,83,40,11.5
987,Salalah,OM,2022-02-06 17:46:43,17.0151,54.0924,77.09,78,0,1.14
988,Clyde River,CA,2022-02-06 17:46:43,70.4692,-68.5914,-32.57,68,0,5.75
989,Nador,MA,2022-02-06 17:46:44,35.174,-2.9287,59.25,82,75,9.22
990,Upernavik,GL,2022-02-06 17:40:49,72.7868,-56.1549,-12.51,93,99,5.91
991,Touros,BR,2022-02-06 17:38:27,-5.1989,-35.4608,90.5,56,13,12.93
992,Chuy,UY,2022-02-06 17:44:24,-33.6971,-53.4616,74.28,41,71,12.75
993,Saint-Philippe,RE,2022-02-06 17:47:44,-21.3585,55.7679,78.39,80,96,15.08
994,Grindavik,IS,2022-02-06 17:47:44,63.8424,-22.4338,27.07,74,75,9.22
995,Paamiut,GL,2022-02-06 17:47:45,61.994,-49.6678,4.64,77,100,10.27
996,Riberalta,BO,2022-02-06 17:47:45,-10.9833,-66.1,86.2,70,75,9.22
997,Bredasdorp,ZA,2022-02-06 17:45:27,-34.5322,20.0403,74.52,60,6,8.05
998,Ushuaia,AR,2022-02-06 17:43:07,-54.8,-68.3,55.06,58,75,5.75
999,Jumla,NP,2022-02-06 17:47:46,29.2747,82.1838,33.87,63,44,5.55
1000,Cabedelo,BR,2022-02-06 17:47:36,-6.9811,-34.8339,88.47,59,32,10.51
1001,Mercedes,AR,2022-02-06 17:47:46,-34.6515,-59.4307,70.79,43,35,17.09
1002,Turukhansk,RU,2022-02-06 17:47:47,65.8167,87.9833,-10.16,100,96,3.29
1003,Ladozhskaya,RU,2022-02-06 17:47:47,45.3081,39.935,33.06,79,100,11.27
1004,Rocha,UY,2022-02-06 17:47:47,-34.4833,-54.3333,72.79,40,60,19.37
1005,Punta Arenas,CL,2022-02-06 17:46:36,-53.15,-70.9167,69.91,46,75,17.27
1006,Virginia Beach,US,2022-02-06 17:42:54,36.8529,-75.978,39.99,73,100,9.22
1007,Punta Arenas,CL,2022-02-06 17:46:36,-53.15,-70.9167,69.91,46,75,17.27
1008,Ushuaia,AR,2022-02-06 17:43:07,-54.8,-68.3,55.06,58,75,5.75
1009,Castro,BR,2022-02-06 17:44:44,-24.7911,-50.0119,77.77,66,68,7.36
1010,Hambantota,LK,2022-02-06 17:46:35,6.1241,81.1185,75.79,75,98,11.39
1011,Hermanus,ZA,2022-02-06 17:47:48,-34.4187,19.2345,70.9,84,12,9.35
1012,Coruripe,BR,2022-02-06 17:47:49,-10.1256,-36.1756,84.88,63,10,15.95
1013,Kirovsk,UA,2022-02-06 17:47:49,48.6375,38.6428,29.41,94,89,10.2
1014,Mecca,SA,2022-02-06 17:43:05,21.4267,39.8261,69.44,36,0,7.99
1015,Maraa,BR,2022-02-06 17:47:49,-1.8333,-65.3667,81.88,70,99,4.47
1016,Padampur,IN,2022-02-06 17:47:50,29.6833,73.6167,56.3,46,4,9.4
1017,Sarankhola,BD,2022-02-06 17:47:50,22.3082,89.7897,59.09,63,80,3.87
1018,Namibe,AO,2022-02-06 17:42:20,-15.1961,12.1522,74.7,70,79,13.87
1019,Husavik,IS,2022-02-06 17:47:50,66.0449,-17.3389,24.71,85,100,8.01
1020,Bataipora,BR,2022-02-06 17:47:51,-22.2953,-53.2711,85.6,55,97,8.99
1021,Arraial Do Cabo,BR,2022-02-06 17:43:39,-22.9661,-42.0278,91.36,58,0,18.41
1022,Mar Del Plata,AR,2022-02-06 17:44:58,-38.0023,-57.5575,66.22,90,100,23.0
1023,Busselton,AU,2022-02-06 17:45:28,-33.65,115.3333,55.09,60,72,17.43
1024,Novoagansk,RU,2022-02-06 17:47:51,61.9449,76.6625,-5.91,99,18,7.36
1025,Salalah,OM,2022-02-06 17:46:43,17.0151,54.0924,77.09,78,0,1.14
1026,Uusikaupunki,FI,2022-02-06 17:47:52,60.8004,21.4084,32.52,95,57,8.3
1027,Laguna,US,2022-02-06 17:47:52,38.421,-121.4238,62.01,71,0,1.99
1028,Ribeira Grande,PT,2022-02-06 17:45:30,38.5167,-28.7,63.0,82,75,17.27
1029,Numan,NG,2022-02-06 17:47:53,9.4667,12.0333,81.45,14,30,3.65
1030,Adrar,MR,2022-02-06 17:47:53,20.5022,-10.0711,78.24,7,0,7.52
1031,San Rafael,AR,2022-02-06 17:47:53,-34.6177,-68.3301,77.7,31,0,11.99
1032,Udarnyy,RU,2022-02-06 17:47:54,54.3409,42.8611,11.89,96,95,5.19
1033,Richards Bay,ZA,2022-02-06 17:47:54,-28.783,32.0377,71.92,92,21,6.02
1034,Amapa,BR,2022-02-06 17:38:25,1.0,-52.0,74.8,98,95,2.64
1035,Gat,IL,2022-02-06 17:44:57,31.61,34.7642,56.08,83,31,4.5
1036,Necochea,AR,2022-02-06 17:48:55,-38.5473,-58.7368,64.04,72,96,20.18
1037,Ushuaia,AR,2022-02-06 17:43:07,-54.8,-68.3,55.06,58,75,5.75
1038,Stornoway,GB,2022-02-06 17:48:55,58.2093,-6.3865,38.03,74,20,7.0
1039,Ushuaia,AR,2022-02-06 17:43:07,-54.8,-68.3,55.06,58,75,5.75
1040,Shubarkuduk,KZ,2022-02-06 17:48:55,49.1447,56.4872,16.38,97,100,8.72
1041,Longyearbyen,SJ,2022-02-06 17:46:40,78.2186,15.6401,19.24,63,40,12.66
1042,Cuenca,EC,2022-02-06 17:48:56,-2.8833,-78.9833,62.73,72,75,5.75
1043,Paulo Ramos,BR,2022-02-06 17:48:56,-4.2167,-45.1833,84.51,77,74,4.79
1044,Clyde River,CA,2022-02-06 17:46:43,70.4692,-68.5914,-32.57,68,0,5.75
1045,Arraial Do Cabo,BR,2022-02-06 17:43:39,-22.9661,-42.0278,91.36,58,0,18.41
1046,Ushuaia,AR,2022-02-06 17:43:07,-54.8,-68.3,55.06,58,75,5.75
1047,Ilo,PE,2022-02-06 17:48:57,-17.6394,-71.3375,72.84,71,91,6.38
1048,Port Alfred,ZA,2022-02-06 17:44:23,-33.5906,26.891,75.43,82,3,28.25
1049,Ribeira Grande,PT,2022-02-06 17:45:30,38.5167,-28.7,63.0,82,75,17.27
1050,Camopi,GF,2022-02-06 17:48:57,3.1655,-52.3158,74.97,97,99,3.85
1051,Ponta Do Sol,PT,2022-02-06 17:48:58,32.6667,-17.1,65.12,51,10,11.12
1052,Itaueira,BR,2022-02-06 17:48:58,-7.6033,-43.0256,86.95,57,88,4.7
1053,Lisburn,GB,2022-02-06 17:48:59,54.5234,-6.0353,42.58,70,40,9.22
1054,Busselton,AU,2022-02-06 17:45:28,-33.65,115.3333,55.09,60,72,17.43
1055,Ushuaia,AR,2022-02-06 17:43:07,-54.8,-68.3,55.06,58,75,5.75
1056,Bredasdorp,ZA,2022-02-06 17:45:27,-34.5322,20.0403,74.52,60,6,8.05
1057,Hit,IQ,2022-02-06 17:48:59,33.6416,42.8251,57.25,43,61,3.44
1058,Ushuaia,AR,2022-02-06 17:43:07,-54.8,-68.3,55.06,58,75,5.75
1059,Arraial Do Cabo,BR,2022-02-06 17:43:39,-22.9661,-42.0278,91.36,58,0,18.41
1060,Oyo,NG,2022-02-06 17:49:00,7.85,3.9333,86.97,16,0,0.85
1061,Busselton,AU,2022-02-06 17:45:28,-33.65,115.3333,55.09,60,72,17.43
1062,Trindade,BR,2022-02-06 17:49:00,-16.6494,-49.4889,82.15,57,91,4.34
1063,Hermanus,ZA,2022-02-06 17:47:48,-34.4187,19.2345,70.9,84,12,9.35
1064,Westland,NL,2022-02-06 17:45:05,51.9967,4.2273,46.02,78,20,18.99
1065,Ushuaia,AR,2022-02-06 17:43:07,-54.8,-68.3,55.06,58,75,5.75
1066,Mar Del Plata,AR,2022-02-06 17:44:58,-38.0023,-57.5575,66.22,90,100,23.0
1067,Callaway,US,2022-02-06 17:49:01,30.153,-85.5699,60.01,63,47,1.01
1068,Mecca,SA,2022-02-06 17:43:05,21.4267,39.8261,69.44,36,0,7.99
1069,Port-Gentil,GA,2022-02-06 17:39:48,-0.7193,8.7815,84.16,74,20,9.22
1070,Jamestown,US,2022-02-06 17:43:06,42.097,-79.2353,32.02,39,0,7.0
1071,Mahebourg,MU,2022-02-06 17:49:02,-20.4081,57.7,79.25,83,40,11.5
1072,Mar Del Plata,AR,2022-02-06 17:44:58,-38.0023,-57.5575,66.22,90,100,23.0
1073,Nuuk,GL,2022-02-06 17:49:02,64.1835,-51.7216,7.41,72,75,21.85
1074,Purranque,CL,2022-02-06 17:49:02,-40.9167,-73.1667,74.53,28,13,5.7
1075,Najran,SA,2022-02-06 17:43:05,17.4924,44.1277,63.25,36,4,5.39
1076,Hermanus,ZA,2022-02-06 17:47:48,-34.4187,19.2345,70.9,84,12,9.35
1077,Cape Town,ZA,2022-02-06 17:44:15,-33.9258,18.4232,73.89,66,0,1.01
1078,Saint-Philippe,RE,2022-02-06 17:47:44,-21.3585,55.7679,78.39,80,96,15.08
1079,Havoysund,NO,2022-02-06 17:43:14,70.9963,24.6622,30.43,73,26,29.46
1080,Qaanaaq,GL,2022-02-06 17:50:03,77.484,-69.3632,-12.26,57,60,8.59
1081,Jamestown,US,2022-02-06 17:43:06,42.097,-79.2353,32.02,39,0,7.0
1082,Port Alfred,ZA,2022-02-06 17:44:23,-33.5906,26.891,75.43,82,3,28.25
1083,Asfi,MA,2022-02-06 17:50:04,32.2994,-9.2372,61.59,73,14,20.58
1084,Najran,SA,2022-02-06 17:43:05,17.4924,44.1277,63.25,36,4,5.39
1085,Umtata,ZA,2022-02-06 17:50:04,-31.5889,28.7844,70.36,83,20,8.05
1086,Ushuaia,AR,2022-02-06 17:43:07,-54.8,-68.3,55.06,58,75,5.75
1087,Wadi Maliz,TN,2022-02-06 17:50:05,36.4681,8.5495,56.86,85,100,4.27
1088,Orapa,BW,2022-02-06 17:50:05,-21.2833,25.3667,75.78,51,40,12.33
1089,Chuy,UY,2022-02-06 17:44:24,-33.6971,-53.4616,74.28,41,71,12.75
1090,Severodvinsk,RU,2022-02-06 17:50:06,64.5635,39.8302,10.51,92,82,11.9
1091,Souillac,MU,2022-02-06 17:50:06,-20.5167,57.5167,79.36,83,40,11.5
1092,Ilhabela,BR,2022-02-06 17:50:07,-23.7781,-45.3581,82.44,84,100,6.04
1093,Kavaratti,IN,2022-02-06 17:41:55,10.5669,72.642,78.24,67,44,9.55
1094,Boa Vista,BR,2022-02-06 17:50:07,2.8197,-60.6733,87.78,51,75,11.5
1095,Ribeira Grande,PT,2022-02-06 17:45:30,38.5167,-28.7,63.0,82,75,17.27
1096,High Rock,BS,2022-02-06 17:50:08,26.6208,-78.2833,78.82,72,27,10.04
1097,Cape Town,ZA,2022-02-06 17:44:15,-33.9258,18.4232,73.89,66,0,1.01
1098,Punta Arenas,CL,2022-02-06 17:46:36,-53.15,-70.9167,69.91,46,75,17.27
1099,Kayes,ML,2022-02-06 17:50:09,14.0,-11.0,95.18,5,0,9.33
1100,Ushuaia,AR,2022-02-06 17:43:07,-54.8,-68.3,55.06,58,75,5.75
1101,San Cristobal,VE,2022-02-06 17:42:02,7.7669,-72.225,68.18,50,84,4.52
1102,Ushuaia,AR,2022-02-06 17:43:07,-54.8,-68.3,55.06,58,75,5.75
1103,Pangnirtung,CA,2022-02-06 17:50:09,66.1451,-65.7125,-31.0,61,40,2.3
1104,Arraial Do Cabo,BR,2022-02-06 17:43:39,-22.9661,-42.0278,91.36,58,0,18.41
1105,Ostrovnoy,RU,2022-02-06 17:50:10,68.0531,39.5131,14.14,86,96,22.17
1106,Bambous Virieux,MU,2022-02-06 17:50:11,-20.3428,57.7575,79.21,83,40,11.5
1107,Torbay,CA,2022-02-06 17:40:46,47.6666,-52.7314,17.58,83,100,17.27
1108,Bonavista,CA,2022-02-06 17:40:49,48.6499,-53.1147,17.11,65,100,24.18
1109,Ushuaia,AR,2022-02-06 17:43:07,-54.8,-68.3,55.06,58,75,5.75
1110,Unai,BR,2022-02-06 17:50:12,-16.3575,-46.9061,71.73,91,100,2.82
1111,Ushuaia,AR,2022-02-06 17:43:07,-54.8,-68.3,55.06,58,75,5.75
1112,Cidreira,BR,2022-02-06 17:50:12,-30.1811,-50.2056,81.59,50,24,13.31
1113,Clyde River,CA,2022-02-06 17:46:43,70.4692,-68.5914,-32.57,68,0,5.75
1114,Pangnirtung,CA,2022-02-06 17:50:09,66.1451,-65.7125,-31.0,61,40,2.3
1115,Parabel,RU,2022-02-06 17:50:13,58.6978,81.4825,5.99,98,87,5.59
1116,San Pedro De Uraba,CO,2022-02-06 17:50:13,8.2752,-76.3764,86.38,57,58,5.06
1117,Punta Arenas,CL,2022-02-06 17:46:36,-53.15,-70.9167,69.91,46,75,17.27
1118,Longyearbyen,SJ,2022-02-06 17:46:40,78.2186,15.6401,19.24,63,40,12.66
1119,Qaanaaq,GL,2022-02-06 17:50:03,77.484,-69.3632,-12.26,57,60,8.59
1120,Port Elizabeth,ZA,2022-02-06 17:45:31,-33.918,25.5701,79.11,83,20,13.8
1121,Jamestown,US,2022-02-06 17:43:06,42.097,-79.2353,32.02,39,0,7.0
1122,Port Alfred,ZA,2022-02-06 17:44:23,-33.5906,26.891,75.43,82,3,28.25
1123,Betma,IN,2022-02-06 17:51:14,22.6833,75.6167,64.04,30,0,0.78
1124,Nanortalik,GL,2022-02-06 17:51:14,60.1432,-45.2371,13.86,75,100,20.07
1125,Vila Velha,BR,2022-02-06 17:51:15,-20.3297,-40.2925,87.75,75,20,8.99
1126,Grindavik,IS,2022-02-06 17:47:44,63.8424,-22.4338,27.07,74,75,9.22
1127,Bredasdorp,ZA,2022-02-06 17:45:27,-34.5322,20.0403,74.52,60,6,8.05
1128,Port Elizabeth,ZA,2022-02-06 17:45:31,-33.918,25.5701,79.11,83,20,13.8
1129,Romanovo,RU,2022-02-06 17:51:16,52.6182,81.2271,-1.25,98,12,5.37
1130,Hermanus,ZA,2022-02-06 17:47:48,-34.4187,19.2345,70.9,84,12,9.35
1131,East London,ZA,2022-02-06 17:51:16,-33.0153,27.9116,74.34,88,40,16.11
1132,Carnarvon,AU,2022-02-06 17:44:19,-24.8667,113.6333,75.27,69,40,18.41
1133,Mitsamiouli,KM,2022-02-06 17:51:16,-11.3847,43.2844,82.69,83,20,2.3
1134,Kingston,JM,2022-02-06 17:49:59,17.997,-76.7936,84.15,60,20,3.0
1135,Ushuaia,AR,2022-02-06 17:43:07,-54.8,-68.3,55.06,58,75,5.75
1136,Umm Lajj,SA,2022-02-06 17:51:17,25.0213,37.2685,68.16,48,0,21.07
1137,Gainesville,US,2022-02-06 17:50:54,29.6516,-82.3248,54.72,94,100,9.22
1138,Olinda,BR,2022-02-06 17:51:17,-8.0089,-34.8553,85.73,58,20,9.22
1139,Gat,IL,2022-02-06 17:44:57,31.61,34.7642,56.08,83,31,4.5
1140,Nikel,RU,2022-02-06 17:51:18,69.4128,30.222,19.58,95,15,7.16
1141,Am Timan,TD,2022-02-06 17:51:18,11.0297,20.2827,79.97,14,11,5.91
1142,Luena,AO,2022-02-06 17:51:18,-11.7833,19.9167,64.31,78,91,4.97
1143,Olafsvik,IS,2022-02-06 17:37:09,64.8945,-23.7142,28.18,70,86,16.71
1144,Ponta Do Sol,PT,2022-02-06 17:48:58,32.6667,-17.1,65.12,51,10,11.12
1145,Ushuaia,AR,2022-02-06 17:43:07,-54.8,-68.3,55.06,58,75,5.75
1146,Linares,CL,2022-02-06 17:51:19,-35.85,-71.6,96.76,12,0,6.13
1147,Ouesso,CG,2022-02-06 17:51:19,1.6136,16.0517,79.74,24,98,1.54
1148,Castro,BR,2022-02-06 17:44:44,-24.7911,-50.0119,77.77,66,68,7.36
1149,Humaita,BR,2022-02-06 17:51:20,-7.5061,-63.0208,86.85,72,88,1.77
1150,Torbay,CA,2022-02-06 17:51:20,47.6666,-52.7314,17.58,83,100,17.27
1151,Caxito,AO,2022-02-06 17:51:21,-8.5785,13.6643,79.38,66,53,7.61
1152,Port-Gentil,GA,2022-02-06 17:39:48,-0.7193,8.7815,84.16,74,20,9.22
1153,Cape Town,ZA,2022-02-06 17:44:15,-33.9258,18.4232,73.89,66,0,1.01
1154,Harper,LR,2022-02-06 17:51:21,4.375,-7.7169,81.64,74,86,10.04
1155,Ponta Do Sol,PT,2022-02-06 17:48:58,32.6667,-17.1,65.12,51,10,11.12
1156,Antalaha,MG,2022-02-06 17:51:21,-14.9003,50.2788,79.2,80,69,3.98
1157,Warsaw,PL,2022-02-06 17:47:52,52.2298,21.0118,41.79,85,75,1.99
1158,Bathsheba,BB,2022-02-06 17:44:16,13.2167,-59.5167,84.81,61,40,18.41
1159,Dikson,RU,2022-02-06 17:51:22,73.5069,80.5464,-20.88,99,82,9.37
1160,San Ramon,US,2022-02-06 17:51:22,37.7799,-121.978,58.42,65,0,0.0
1161,Cotonou,BJ,2022-02-06 17:50:53,6.3654,2.4183,85.98,74,20,9.22
1162,Domodossola,IT,2022-02-06 17:51:23,46.1165,8.2931,46.33,65,88,6.76
1163,Aswan,EG,2022-02-06 17:51:23,24.0934,32.907,65.5,25,0,9.22
1164,Ilulissat,GL,2022-02-06 17:51:23,69.2167,-51.1,-2.18,93,100,4.63
1165,Alta Floresta,BR,2022-02-06 17:50:23,-9.8756,-56.0861,85.82,74,20,4.61
1166,Gamba,GA,2022-02-06 17:51:24,-2.65,10.0,78.1,83,53,5.93
1167,San Carlos De Bariloche,AR,2022-02-06 17:50:53,-41.1456,-71.3082,79.25,21,20,11.5
1168,Lethem,GY,2022-02-06 17:52:24,3.3803,-59.7968,93.11,43,94,9.01
1169,Olinda,BR,2022-02-06 17:51:17,-8.0089,-34.8553,85.73,58,20,9.22
1170,Richmond,US,2022-02-06 17:51:01,37.5538,-77.4603,40.23,42,20,5.01
1171,Longyearbyen,SJ,2022-02-06 17:46:40,78.2186,15.6401,19.24,63,40,12.66
1172,Hithadhoo,MV,2022-02-06 17:49:55,-0.6,73.0833,82.69,71,24,11.95
